name,id,group,size,node_name
pơhlŭ,2533,41,1,"to entice, tempt"
pơhmat,2534,10,1,very difficult trying hardship
pơhmat-tat,2535,3,1,emphatic form pơhmat
pơhnă,2536,7,1,chisel
pơhngol,2537,8,1,soul
pơhnhŏng,2538,34,1,to point crossbow gun at someone mistakenly
pơhrat,2539,22,1,"to offend, used in a polite expression to ask for help "
pơhrăm,2540,20,1,to study
pơhrăp,2541,46,1,to make to eat or do to one's full (sometimes with bad connotation)
pơhre,2542,20,1,"to owe, be in debt to"
pơhrôp,2543,10,1,to dress up fancy
pơhrơ,2544,29,1,"to disturb, bother"
pohrŭk,2545,47,1,to put on someone's clothes for him
pơhuach,2546,20,1,"to spend all one's money to, empty something until a little left"
pơhucg,2547,46,1,to help someone drink water
pơiĕng,2548,12,1,"to tease, to make angry"
pơja,2549,5,1,a fox-like animal
pơjah,2550,2,1,to argue
pơjah pơjăng,2551,12,1,emphatic expression for arguing
pơjao,2552,10,1,"to transfer, to commit to "
pơjăm,2553,12,1,"to belittle, insult "
pơjăng,2554,10,1,to resist
pơjei,2555,11,1,"to try to win, to have a contest "
"pơjek, pơgiĕk",2556,22,1,to make someone hurry up
pơjrĕng,2557,16,1,side by side
pơjing,2558,37,1,"to make, create "
pơjĭ,2559,41,1,"to hurt, make sick "
"pơjŏu, pơjâu",2560,3,1,shaman
pơjô,2561,23,1,to ripen already picked fruit
pơjrot-pơjrot băl,2562,11,1,to vie with one another
pơjuang,2563,28,1,to speak indirectly (through figures) to get one's point across often in
pơjuă,2564,22,1,"to make subservient to, to insult"
pơjuăl,2565,46,1,"to hinder, bother; to eat something bad and good at the same time"
pơjuỡ,2566,34,1,"to stamp on, to crush"
pơ'jre,2567,18,1,to cut straight carefully
pơkao,2568,3,1,flower
pơkă,2569,20,1,"to command, promise"
pơkăl,2570,10,1,to do forcefully
pơkăp,2571,42,1,to make dogs fight each other
pơkhuỡ,2572,2,1,"to be proud, to show off"
pơklaih,2573,22,1,"literally to make to be finished with; to heal, to forgive"
pơklăp,2574,46,1,to force into one's mouth a handful of food; to curse
pơklep,2575,13,1,"to stick to, glue on to"
"pơkoh, mơkoh",2576,27,1,to describe woman who is always doing bad things
pơkong,2577,20,1,to marry
pơkỡp,2578,31,1,to light a fire
pơkrê,2579,29,1,to frighten
pơkro,2580,23,1,to dry fish or other items
pơkuăng,2581,47,1,to dress to prepare
pơla,2582,7,1,"different, peculiar"
pơlai,2583,17,1,butterfly
pơlăp,2584,37,1,to make to fit
pơle,2585,15,1,small type of bamboo
pơleh,2586,30,1,"to pick ferns, kernels of corn"
pơlei,2587,3,1,village
pơleng-jong,2588,9,1,competition to see who can win a girl or a fellow
pơlêng,2589,2,1,"""If he can't I could never."""
pơliĕm,2590,12,1,to apologize for doing wrong make things right
pơliĕng,2591,23,1,to sort rice
pơliĕo,2592,5,1,some type of small bird with red comb
pơloi,2593,27,1,to try to tell a better story than someone else exaggerate
pơlong,2594,0,1,to try test
pơlôch,2595,22,1,to kill
pơlỡm,2596,2,1,to fool betray
pơlui,2597,12,1,to lie try to make believe falsehood
pơlung,2598,12,1,to console encourage entice
pơ'lỡng,2599,20,1,to do well
pỡm,2600,10,1,to do work (quite generic)
pơma,2601,12,1,"to speak, talk "
pơn,2602,8,1,"to guess answer to a riddle, to draw lots"
pơnah,2603,38,1,bamboo split into parts
pơnai,2604,38,1,stick used in stirring food
pơnam,2605,2,1,ambitious
pơnan,2606,15,1,a plant with long slender leaves used to make mats
pơnăr,2607,17,1,wing
pơnăt,2608,17,1,tail of arrow
"pơnil, khei pơnil",2609,39,1,full moon
pơnơi,2610,5,1,fins of fish
pơnung,2611,17,1,wallowing hole
pơnung sik,2612,14,1,to age wine
ponŭ,2613,3,1,"bunch, classifier of gia"
ponŭnh,2614,3,1,burrs
pơ'nă gia,2615,1,1,"just, only"
pơngach,2616,23,1,to cool food
pơngă,2617,12,1,"to be proud, fussy in what one wears"
pơngeng,2618,26,1,intently
"pơngĕl, kơngiĕl",2619,24,1,of boil to throb be painful
pơngêh,2620,27,1,to cause someone to think mistakenly
pơngiĕl,2621,22,1,to tease
pơngo,2622,46,1,"to keep animal,  person from eating not give food to"
pơngok,2623,43,1,"to give a person water to drink by holding gourd, cup just abpve mouth (but not touching)"
pơngot,2624,46,1,to be hungry
pơngô,2625,10,1,to keep on doing
pơngơk,2626,34,1,to hold or push someone head up
pơ'ngeh,2627,24,1,to swell
pơ'nguaih,2628,24,1,to clean out
pơnhan,2629,6,1,bowl
pơnhên,2630,4,1,to find out for sure to look at closely
po'nhiĕng,2631,22,1,to do something to make another give you his goods
pơ'nhok,2632,42,1,to someone by asking for part of his catch before he goes hunting fishing
pơ'nhong,2633,10,1,to show off dress up
pơ'nhŏ,2634,22,1,to give to someone what you yourself
"po'nhŏk, sa",2635,46,1,to eat any old thing when by oneself
pơo,2636,15,1,a large tall type of bamboo
pơŏ,2637,14,1,mango
pơơh,2638,12,1,"to make sad, angry "
pơỡt,2639,46,1,"to not give food, to starve"
pơpan,2640,6,1,of plants to spread (have runners)
pơplơh,2641,19,1,to designate water flowing from pipe in large long stream
popôi,2642,38,1,to make a pile of weeds
popông,2643,18,1,"to bulge out, become bigger"
pơpơm,2644,2,1,to make believe
pơpỡ,2645,10,1,"to squirm, move back and forth"
pơpỡ-pơpĕnh,2646,26,1,emphatic form pơpỡ
pơprăt,2647,44,1,of a man's skin to be marked up by constantly being in wind
pơprŏl,2648,10,1,to keep on doing
poprỡn,2649,12,1,to do boldly to do even though afraid
pơpuh,2650,10,1,to drive out
pơrang,2651,14,1,germs
pơret,2652,26,1,"to howl, yell"
pơrŏ,2653,14,1,to make beautiful
pơrỡng,2654,22,1,"to strive to do, to do of one's own accord"
pơru,2655,28,1,to shoot at continually
pơsah,2656,23,1,"to clean over and over as in cleaning out a gourd, to cook bamboo sprouts over and over again to take away bitter taste"
pơsel,2657,4,1,lonesome
pơsôm,2658,2,1,to lie
pơsrat,2659,10,1,to make difficult for
pơsuh,2660,11,1,to have a contest
pơsữ,2661,47,1,to pass goods on to
pơtan,2662,14,1,of a child to have a large stomach
pơtanh-pơtônh-mônh,2663,25,1,"describes many round, full stomachs"
pơtao,2664,4,1,"king, high ruler"
pơtă,2665,38,1,device for making cotton
pơtăl,2666,37,1,to do in place of change off replace
pơtăm,2667,23,1,to plant
pơtĕm,2668,47,1,to paste on stamp on; to feed clothes into wringer
pơtăng,2669,19,1,a boil
"pơtih, pơtih gia",2670,17,1,"example, illustration"
pơting,2671,0,1,to compare
pơtŏ,2672,24,1,to place by fire to warm
pơtŏk,2673,8,1,to blister
pơtŏl,2674,3,1,ant hill (old and hard)
pơtŏng,2675,24,1,to make stomach bloated
"pơtŏu, pơtâu",2676,8,1,buttocks
pơtôm,2677,0,1,completely
pơtôm pơtĕch,2678,29,1,to dress up crazily to make people laugh
pơtông,2679,40,1,bloated stomach of large animals
pơtông-pơtang,2680,40,1,emphatic form of pơtông many animals with bloated stomachs
pơtơm,2681,2,1,to ask to go with invite to go somewhere
pơtơm hnơm,2682,1,1,the beginning
pơtỡp,2683,22,1,"to teach, train, practice "
pơtrỗ,2684,22,1,to put on someone else for them
pơtruh,2685,2,1,"to go tell, to inform"
pơtuch,2686,42,1,"to get one attention by calling, to tell dogs to bite prey "
pơtuơh,2687,22,1,to persuade usually with bad intent
pơtŭch,2688,35,1,same as pơtuch but the distance between caller and listener is less
pơư,2689,2,1,to praise
pơư pơang,2690,2,1,"to praise, tell about something important far and wide"
pơwao,2691,12,1,to think through and understand by oneself
pơwat,2692,46,1,only enough to eat for this meal
pơwer,2693,12,1,to speak to a friend so that someone else will not understand
pơwir,2694,42,1,to cause self to change into an animal or vice versa
pơyan,2695,4,1,season
pơyoch,2696,22,1,to make someone commit a sin
pơyô,2697,9,1,"sweetheart, lover"
pơyơh,2698,37,1,to put on
"pơyơh, pơma pơyơh",2699,27,1,of young people to speak a special secret language so older people won't understand
pơyỡr,2700,37,1,to give a portion of
pỡk,2701,28,1,"to fall down from standing position, fall over"
pỡn,2702,18,1,to wrap around
pỡng,2703,13,1,"to hammer, pound"
pỡr,2704,42,1,"to fly, restricted to a mythical snake only"
pra,2705,7,1,porch
tơh pra,2706,30,1,name of a variety of very long beans
prach,2707,44,1,to splash on water noise and appearance of water splashing out
prah,2708,28,1,to shoot
prai,2709,15,1,stringy substance inside fruit; thread tassels
praih,2710,41,1,"to be sober (after being drunk), to be well after being sick, to be talkative and friendly"
pran,2711,8,1,strong
prao,2712,7,1,dragon
prat,2713,14,1,the stringy substance in stringbeans
pră,2714,12,1,to abandon a person
prăl,2715,23,1,to salt food
prăng,2716,39,1,"clear sky, no rain "
prăt,2717,0,1,all (day or night)
prăt măng,2718,31,1,all night long
preh,2719,13,1,to swing with arms to hit
prek,2720,27,1,loud voice of someone angry at another
prĕl,2721,19,1,ice
prĕnh,2722,32,1,of hair to be naturally curly
prêk,2723,26,1,like but with voice
prễ,2724,41,1,to dare one to do to leak
prit,2725,14,1,banana
pro,2726,6,1,eggplant
proh,2727,10,1,to pile up to
proi,2728,43,1,let drop from hand as in feeding chickens
prok,2729,5,1,squirrel
prôi,2730,18,1,to sprinkle
prơh,2731,6,1,garden in forest not near home
prơng,2732,7,1,loft
prơu prơu,2733,48,1,the noise of pounding rice
prỡ prỡ,2734,24,1,to describe blood running out of leg or water from a container
prỡng,2735,18,1,to cut bangs
"pru,  'mi pru",2736,19,1,heavy rain
prung,2737,38,1,to cook in bamboo tube
prŭm,2738,44,1,noise of something large falling
prŭng,2739,12,1,to be funny looking acting
puăl,2740,30,1,white squash-like vegetable
puăn,2741,7,1,four
puăt,2742,37,1,to cut
minh puăt,2743,1,1,one half
puh,2744,10,1,to drive out
puih,2745,0,1,"nothing remaining, nothing"
"puih, pơyan",2746,19,1,dry season
put,2747,12,1,to be to fooled believe a lie
pŭ,2748,13,1,to carry on back
pŭ-pe,2749,15,1,type of wild flower used to make thread hard
pŭn,2750,9,1,"lucky, fortunate"
pŭng,2751,44,1,noise of beating on drum or of rain
pŭng-păng,2752,44,1,the noise of something falling from a height
"pưl, kỡl pưl",2753,26,1,bald
pyip-piup,2754,7,1,"spongy, springy"
ra,2755,20,1,to collect money for community
Rade,2756,1,1,Raday
rah,2757,11,1,to do two things at the same time
rah-rơp,2758,0,1,"to live here and there, have no permanent home"
rai,2759,4,1,the more... the more
ih rai năm kơ ba,2760,11,1,you go first and I'll be along after
raih,2761,47,1,"to change money; to cut open, operate surgically "
rak,2762,41,1,to be nearly healed
rang,2763,31,1,"to shine, be shiny"
ră roi,2764,0,1,"to tell widely, broadcast "
răk,2765,20,1,"to store keep for future, keep, obey customs and laws"
răm,2766,31,1,"to be destroyed, perish, become of no value"
bơngai răm-'băm,2767,20,1,a poor destitute person
răng,2768,5,1,to indicate a dead tree
răp,2769,12,1,to ambush lie in wait for
răt,2770,20,1,to buy
re,2771,49,1,"sound, noise "
reh,2772,1,1,twigs
"reh, johngỡm reh reh ",2773,27,1,of heart to feel fearful
rei,2774,47,1,to sow seed
reng,2775,10,1,"to strive, labor at"
reo,2776,21,1,small back basket
ret,2777,33,1,"to cut by knife against and rotating object, to saw with knife"
rĕch,2778,30,1,small bird that eats rice
rĕn,2779,43,1,to bite hard and pull flesh off
rĕng,2780,16,1,row of houses side by side
rim,2781,4,1,"each, every"
ro,2782,18,1,to flow
roch,2783,43,1,to take out inner organs of animals
roi,2784,9,1,"to tell about, tell story"
rok,2785,2,1,to read
rok trong,2786,28,1,"to follow the road, go by road"
rong,2787,10,1,to raise
rŏ,2788,4,1,beautiful
"rŏ, rŏ năng",2789,4,1,probably
rŏl,2790,38,1,to grind round and round
rŏng,2791,16,1,"behind, in back of"
rôih,2792,3,1,elephant
rông,2793,3,1,village communal house
rôp,2794,32,1,"to catch, grab on, to capture"
rơ,2795,4,1,bushhook
rơba,2796,43,1,meat that is chopped and to make tender
rơbeh,2797,1,1,that which is left over
"rơbŏu, rơbâu",2798,4,1,thousand
robui,2799,31,1,very tired from hard work
rơbưn,2800,16,1,wire
rơđê,2801,26,1,to describe a pretty girl with pretty clothes
hơbĕn rơđê,2802,35,1,flared skirt
rơgah,2803,41,1,to be sore from working
rơgoh,2804,14,1,clean
rơgong,2805,15,1,fence around rice field made of poles
rơgôn,2806,25,1,"description of a large load, pile"
rơgôn-rơgan-man,2807,6,1,description of many large piles
rơh,2808,7,1,root
rơhau,2809,12,1,"to be talkative, friendly, hospitable, interested in"
rơhiĕo,2810,14,1,kidneys
rơhơi,2811,16,1,"loose, wide"
rơhŭ,2812,24,1,to have the right amount of water when cooking or cooked
rơih,2813,11,1,to choose
rơka,2814,25,1,"a wound, bruise, scar"
rơkah,2815,46,1,to be left over in eating also the idea of having eaten more than enough
rơkah-rơkai,2816,19,1,intensive form
rơkuĭk-rơkuăk,2817,19,1,of very muddy water a mixture of water with something else well dissolved
rơmă,2818,6,1,fat
romĕnh,2819,18,1,to sew up the end of something that has been woven
rơmo,2820,3,1,cow
rơmỡn,2821,48,1,very tired and weak from lack of food or sickness
rơmuăn,2822,19,1,soft
rơneh,2823,9,1,to be born
rơnoi,2824,5,1,very tall as bamboo tall slender person
rơnôp,2825,40,1,the bud of a deer horn that is used in making medicine
rơnơh,2826,6,1,a small house built in the fields
ronŭng,2827,5,1,eel
rơng,2828,7,1,forest
rơnga,2829,23,1,a black seed used for seasoning
Rơngao,2830,9,1,"Rengao, the Rengao people"
rơngei,2831,20,1,to be free from slavery
rơngĕnh,2832,14,1,crisp and delicious
rơngŏu,2833,30,1,a small black seed used for seasoning
rơngơp,2834,31,1,"cool, refreshing"
rơngot,2835,2,1,"to miss, be lonesome for"
rơnguỡ,2836,2,1,"to miss, be lonesome for"
rơnhong,2837,30,1,"tall rice, corn"
rơnhông,2838,19,1,of fog to be heavy
rơpăng,2839,14,1,bitter squash
rơpiĕt,2840,3,1,tongue
rơră,2841,43,1,to be very sharp and painful e.g. grass that cuts skin
rơrăk,2842,36,1,to speak fluently and quickly at the same time to slip quickly
rơreh,2843,29,1,to shake from fear
rơrĭk,2844,22,1,"to want, have strong desire"
rơrĭnh,2845,29,1,to shake from fear
rơrỡk,2846,12,1,to read or speak fast and fluently
rơseh,2847,18,1,to sharpen a blade with an alternating motion first one side then the other
rơtah,2848,19,1,water leech
rơtuh-rơtăl,2849,4,1,"innumerable, hundreds of thousands"
rơuơ,2850,21,1,to plow
rơwĕt,2851,14,1,famine
rơwing,2852,15,1,tall as bamboo or top of the bamboo
rơwơn,2853,0,1,plenty of time or space
rơwỡng,2854,35,1,up in the air high near clouds
rơwưh,2855,0,1,time
rơya,2856,14,1,ginger
rỡ,2857,24,1,to heat in order to boil
rỡm,2858,14,1,"garbage, weeds"
rỡng,2859,12,1,to speak for something beforehand
rỡp,2860,43,1,the feel of fish in hand when caught
ruh,2861,25,1,"of leaves, flowers to fall "
"ruh, 'ba ruh",2862,23,1,"rice that grows from grains that have fallen on the ground, its own fall very easily"
rung-reng,2863,21,1,the Têt tree
ruỡ,2864,13,1,to tighten as in tying or as python does
rŭng,2865,48,1,epidemic with many deaths
sa,2866,46,1,to eat
sa mơh,2867,23,1,to eath rice
sah,2868,39,1,"white, clean, no smell "
sal,2869,25,1,to sprinkle scatter
sap,2870,14,1,tasteless
saw,2871,6,1,to be wide cover large area
săk,2872,6,1,bag
săng,2873,21,1,knife
săng-si,2874,34,1,to designate a big person on one knee wrestling with a child
săr,2875,1,1,unplowed field
săt,2876,30,1,of meat or fish to be fresh
"săt, ưh kơ băt săt ",2877,0,1,not know anything about at all
se,2878,16,1,vehicle
se-le,2879,1,1,to look over completely
se-le sônh-lônh,2880,19,1,intensive of above form
seh,2881,16,1,on the outer side of
sem,2882,5,1,"bird, animals in general "
sem păr,2883,5,1,bird
sen,2884,2,1,to be unhusked
sĕch,2885,43,1,to turn pot around so it is heated by fire
sĕm,2886,1,1,with
sĕr,2887,6,1,"a plate, flat dish"
sêng,2888,19,1,large drying basket
si,2889,4,1,louse
"si-wi, 'long si-wi",2890,18,1,a machine used to roll up thread
sih,2891,18,1,"to plug a gap, put up a barrier "
sih-suh,2892,49,1,feeling of falling down when one is asleep or feverish
sik,2893,14,1,wine
sim,2894,5,1,a domesticated duck larger than the more common duck
sing-sơng,2895,17,1,walking stilts
sip,2896,17,1,target
"sip, 'nhĕt sip",2897,15,1,a type of grass or weed
sir,2898,37,1,to dig
sĭn,2899,11,1,to move over to make space for someone else
sĭnh-ngĭnh,2900,45,1,angry growl or noise of an animal or person
sĭr,2901,0,1,"to be completely covered, hidden "
sĭt,2902,2,1,to come true be true
so,2903,8,1,old (inanimate things)
"so, kŏ so",2904,5,1,wild dog wolf
"so, si so",2905,5,1,dog flea
soh,2906,4,1,shoo
soi,2907,46,1,"commune with the spirits, sacrifice "
sok,2908,30,1,to pound corn or vegetables with mortar and pestle
sol,2909,43,1,"to try to heal a person who has been sorcerized by taking out nail, worm from body"
song,2910,37,1,"to divide up and give, distribute"
"song, gŏ song ",2911,6,1,"metal pot, kettle, pan"
"sop, sŏk sop ",2912,35,1,body hair
sot,2913,20,1,"to live long, longevity "
sŏ,2914,23,1,"to dip water, get water, to dish out rice, serve rice"
sŏk,2915,23,1,to contain much as can or pot
"sŏng, sŏng",2916,23,1,eat rice
"sŏu, sâu",2917,3,1,grandchild (also has wider meaning outside family)
sŏu-se,2918,3,1,offspring
sô,2919,2,1,to love (man-woman)
sôch,2920,45,1,of an ant or bee to sting
sôi,2921,40,1,type of fish trap like pam
sôk,2922,5,1,mole (animal)
sông,2923,24,1,to burn
sơ'bei,2924,30,1,"Chinese cabbage, pechay"
sơ'beng,2925,17,1,crowbar
sơ'blŏk,2926,29,1,unconscious
sơ'bŏng,2927,14,1,soap
sơdang,2928,15,1,shrimp
Sơdang,2929,7,1,Sedang
sơdol,2930,45,1,appearance of funny-looking teeth
sodrêu,2931,25,1,badly-shaped teeth
sơdring,2932,5,1,a string of fish
sơda,2933,47,1,"handspan, to divine by handspans"
sơđah,2934,24,1,to crack
sơđang,2935,8,1,festival to abandon grave
sơđong,2936,42,1,a trap that chokes animals by string
sơđỡng,2937,2,1,to depend upon peaceful
sơgỡr,2938,25,1,drum
sơk,2939,24,1,to pull up shirt to keep from getting wet
sơkat,2940,27,1,"to speak with magical power, to speak and have something magical happen "
sơkă,2941,21,1,a small backbasket
sơkăr,2942,25,1,to have something in one's eyes
sơke,2943,8,1,wild boar
sơker,2944,29,1,to shake with fear
sơkĕnh,2945,5,1,catfish
sơkok,2946,6,1,mat
sơkỡt,2947,22,1,"to be engaged, betrothed "
sơkŭng,2948,3,1,bill of a bird
sơkŭp,2949,28,1,to be upside down
sơl,2950,18,1,to put under to make higher jack up
sơlah,2951,37,1,to part different ways
trong sơlah,2952,16,1,"intersection of paths, roads "
sơlak,2953,15,1,a type of flat bean
sơlam,2954,11,1,"in between, in the middle "
pơm 'long sơlam,2955,11,1,be a mediator
sơlă,2956,8,1,to understand
bơngai ưh kơ sơlă,2957,27,1,a person who doesn't understand
sơlăt,2958,21,1,lettuce
sơleng,2959,27,1,"to be bewildered, amazed, not understand about at all "
sơlĕp,2960,31,1,"to be dark, not able to see through"
sơliơi,2961,42,1,to designate funny appearance of someone eating betel nut; to describe someone who says or does whatever he likes
solĭp,2962,49,1,to describe thick grass dark night when one can't see at all
sơlong,2963,17,1,headdress
sơlôk,2964,24,1,to be piled high
sơlôk-sơlak,2965,6,1,a large pile
sơlỗ,2966,26,1,a magic medicine that blinds the eyes of others for a while
soluễ,2967,26,1,evil-looking face
sơluễ-sơluônh-mônh,2968,19,1,intensive form of sơluễ
solŭk,2969,28,1,to be upside down
solŭl,2970,14,1,"to be full of weeds, messy looking"
sơlŭng,2971,16,1,hole in ground
sơlŭng dak,2972,4,1,a well
sơmaih,2973,40,1,the mouth of the pam fish trap
somă,2974,1,1,but
somĕch,2975,5,1,mosquito
somôch,2976,5,1,the stinger of an ant bee
sơnar,2977,5,1,"baby birds, also used for small children"
sơnăl,2978,5,1,chipmunk-like animal
sơnăm,2979,4,1,year
sơnĕnh,2980,17,1,teeth
sơnêp,2981,4,1,contentment
sơnoh,2982,20,1,to pay to spirits what has been promised or to actually buy something you say you will
sơnong,2983,20,1,"that which is passed out, rewarded"
sơnoy,2984,24,1,of pots to be lying on their side
sơnôi,2985,35,1,to describe car that fallen off road
sơ'nỡr,2986,41,1,to wake up
sơng,2987,2,1,"to go greet, welcome, receive"
sơngah,2988,2,1,to deny
sơngiĕo,2989,23,1,"cold water, food"
sơnglŏng,2990,4,1,star
sơnguĕt,2991,28,1,"whip, switch"
sơ'ngĭu,2992,27,1,very sad and angry won't answer people
sơ'ngon,2993,12,1,to be sad
sơ'nguer,2994,27,1,to designate a child lying down sick unable to get up
sơ'nguir,2995,29,1,to have fallen down or be sick and not be able to rise
sơ'nhoi,2996,12,1,"to be sad, crestfallen"
sơpong,2997,37,1,to be parallel
sơpuăt,2998,43,1,an edible rattan shoot
sơrông,2999,5,1,the leap of a tiger or other animal
sơsek,3000,48,1,to be itchy
sơsôt,3001,36,1,to hop all over the place frolic; to rub massage cool
sơsrĕo,3002,31,1,cool
sơtôk,3003,14,1,type of wine jar which is the most expensive and has a spirit associated with it
sơuh,3004,41,1,to breathe out
sơwol,3005,32,1,to designate long pointed nose
sỡ,3006,1,1,distant past (from six months to a year in the past back to any time more distant)
sỡk,3007,24,1,to dry clothes
"sỡk-lỡk, pă sỡk-lỡk",3008,2,1,"to have no worries, happy-go-lucky"
sỡl,3009,15,1,"soft, rubber-like substance in bamboo"
sỡn,3010,22,1,"to persevere, not give in"
sraih,3011,46,1,cleansing ceremony to get rid of bad elements from living persons taking care of one who just died
sraih bơmrôm,3012,39,1,type of skin pigment coloration
srang,3013,32,1,"to throw spear, pole"
srao,3014,47,1,to cook together
sră,3015,17,1,crossbow
srĕng,3016,19,1,dry
srĕp,3017,0,1,to be hidden
srê,3018,25,1,"palm-shaped, spoke-shaped as rays of sun at dawn"
sring,3019,33,1,to pierce fish and put on string
srĭ,3020,6,1,"solder, aluminum"
sro,3021,32,1,to wave hand; of plant to climb up
srok,3022,23,1,to pour grains into small opening
srŏk,3023,5,1,"type of louse, fleas that lives in clothes"
srŏng,3024,15,1,sharpened sticks planted in ground as trap
srôih,3025,31,1,early in the morning
srơu,3026,28,1,to fall over backwards quickly
srỡng,3027,49,1,to be noisy
sruh,3028,28,1,"to fall short of mark in shooting, to fall below"
su,3029,42,1,of small animals to give birth
suai,3030,41,1,to be drunk
suang,3031,10,1,to dance
suat,3032,26,1,describes young man with pretty clothes
suăn,3033,18,1,"to climb slope, mountain; of the sun to rise in the sky"
"sueh, chă sueh",3034,1,1,to question
suek,3035,39,1,"very black, dirty black"
"sueng, 'bŏu sueng",3036,48,1,"describes nice smell of medicine, fish frying"
suĕng,3037,17,1,"pointed nose, pencil lead"
suĕnh-suĕnh,3038,35,1,dizzy
sum,3039,23,1,rice granary
sung,3040,17,1,axe
sut,3041,24,1,to wipe
"sŭk, ưh kơ sŭk tep",3042,29,1,not be able to sleep sit down
sŭng,3043,1,1,down there
sữ,3044,22,1,"to put, place, give, of parents to pass on things to their children"
tach,3045,13,1,to whip
tah,3046,23,1,to put inside to put candy in a jar
tah-tĭn,3047,36,1,to throw up in the air continually as a ball
taih,3048,28,1,of lightning to strike
tak,3049,17,1,spear
tam,3050,31,1,used in a question asking if something has happened yet
tang,3051,22,1,"to take the place of, do for "
lôch tang,3052,10,1,to die in the place of
tang-dŏ,3053,8,1,chair
tang-wang,3054,16,1,"circle, cycle "
xe tang-wang,3055,16,1,bicycle
tang pơpiang,3056,35,1,to describe unruly hair
tang-al,3057,5,1,a type of caterpillar
tanh,3058,33,1,to weave
tap,3059,34,1,to slap with hand
tar,3060,33,1,crosspiece of axe
tat,3061,0,1,"to be accurate, true"
tă,3062,23,1,"to salt, pepper"
tăl,3063,7,1,layers
tăm,3064,1,1,"moreover, even so the more "
tăng,3065,31,1,bitter
tăng kei,3066,5,1,a tick (insect)
tăng pơler,3067,25,1,flounder
"tăp, tăp dăr",3068,8,1,"all around, encircling"
tăr,3069,43,1,to be productive in thinking; to make a fence or wall of bamboo
tăr bang,3070,6,1,a type of mat
tăr-wăr,3071,29,1,to shake from fear
teh,3072,25,1,"ground, dirt, earth"
teh-tŏng,3073,33,1,one-rope swing
tel,3074,5,1,one bird that builds ingenious nest
"tel, sŏk tel",3075,35,1,matted hair
teng,3076,34,1,to hit with the knuckle one time
teng-gŭr,3077,45,1,the sound of the roar of the elephant
teng-neng,3078,7,1,bell
teng-net,3079,40,1,type of water snail with long pointed shell
teng-nơneng,3080,44,1,noise of something hard like metal falling
teng-wĕ,3081,32,1,"crooked as mouth, tree, weaving"
teo,3082,33,1,easily bendable wood
tep,3083,29,1,"to close eyes, sleep"
"tep-lar, 'bih tep lar",3084,40,1,a very small snake that is extremely poisonous
tĕng-nĕng,3085,40,1,a tree that has very poisonous sap
tĕnh,3086,8,1,"fast, swift, quickly "
tĕp-tĕp,3087,31,1,to blink
tê,3088,17,1,of a horse to trot
tê-lê,3089,31,1,"Oh, shame on you"
"tha, mă tha",3090,0,1,even though
tha,3091,32,1,word used to tell oxen to turn to the right
thar,3092,10,1,"to go at once, do at once "
theng,3093,32,1,trigger of bow or gun
thep,3094,18,1,to mend metal
thĕn,3095,11,1,"to command, order"
thĕng,3096,29,1,to be quiet t
thi-thu,3097,44,1,to fan fire (probably the noise of the fanning or blowing on fire)
thim,3098,11,1,to add to
thoi,3099,8,1,"like, as"
"thong, đak thong",3100,6,1,stream
"thŏu, thâu",3101,4,1,probably
thôi,3102,10,1,to be finished stop thong to go somewhere for pleasure
thỡr,3103,6,1,many flat
thỡr-thăr-măr,3104,4,1,many much
thỡ-thă-thỡ-thăr-măr,3105,4,1,many many things
thu,3106,2,1,to be defeated
thua,3107,16,1,a top
thuk,3108,8,1,to memorize
thuơ,3109,2,1,to be defeated
thŭ,3110,36,1,magical word used to make things happen
thŭng,3111,6,1,"valley, valley-shaped"
thŭng-thong,3112,35,1,rough bumpy
thŭt-thŭt,3113,9,1,many people coming in one after another
ti,3114,17,1,arm
tih,3115,6,1,big large
tih-tap,3116,6,1,very large
tih pang,3117,4,1,no profit or value in
til,3118,6,1,classifier for parts of the day
til pơgê,3119,31,1,morning
"tĭ, năr tĭ",3120,0,1,fourth day after today
tĭk,3121,10,1,to stop or be stopped at a place before destination
tĭl,3122,2,1,to think over realize
tĭng-nĭng,3123,25,1,a many-stringed musical instrument
to,3124,1,1,over there
toch,3125,10,1,to stretch oneself
toh,3126,8,1,breast
toi,3127,45,1,a sickness that kills animals
toi-loi,3128,17,1,chain necklace
tol,3129,26,1,blind
tom,3130,2,1,"to be on time, in time"
tong,3131,24,1,"to soak in water, put into water"
"tong, năr tong",3132,0,1,fifth day after today
top,3133,32,1,"to put tail between legs, to hunch up "
tor,3134,17,1,the length of objects as opposed to their width i.e. the measurement of the length
tŏ,3135,3,1,the most general classifier for things (usually not used with the number one)
tŏ-tĕnh,3136,2,1,emphatic form of tŏ
tŏ aĭ,3137,7,1,the same size
tŏ kră,3138,7,1,"the size, age of an adult"
tŏ sĕt,3139,8,1,"a little, few "
tŏk,3140,4,1,"to go up, ascend"
tŏk-bŏk,3141,10,1,in the middle
tŏl,3142,8,1,(bound morpheme that occurs in tŏl-bơbŏl)
tŏl-bơbŏl,3143,18,1,of something small to fall and roll
tŏng,3144,47,1,"to scoop out, dip out "
tŏt,3145,18,1,to pierce hole through
tôch,3146,37,1,to finish
tôl,3147,21,1,squash
tôm,3148,1,1,"enough, all, complete"
tôm-tĕch,3149,3,1,intensive form of tôm
tôn,3150,43,1,to hit with a large stick
"tông, hnam tông",3151,17,1,lookout tower
